is_retargeting,has_subtitle,has_cta,has_hook,has_face,music_voice_ratio,conversions,engagement_rate,impressions_lg_mm,clicks_lg_mm,spend_lg_mm,revenue_lg_mm,conversions_lg_mm,video_duration_s_lg_mm,avg_watch_time_s_lg_mm,ctr_lg_mm,roas_lg_mm,cpc_lg_mm,platform_LinkedIn,platform_Meta,platform_TikTok,text_density_high,text_density_low,text_density_medium,format_horizontal,format_quadrado,format_vertical,dia_da_semana,fl_final_semana,objective_platform_app_install_Meta,objective_platform_app_install_TikTok,objective_platform_awareness_LinkedIn,objective_platform_awareness_Meta,objective_platform_awareness_TikTok,objective_platform_conversions_LinkedIn,objective_platform_conversions_Meta,objective_platform_conversions_TikTok,objective_platform_engagement_LinkedIn,objective_platform_engagement_Meta,objective_platform_engagement_TikTok,objective_platform_traffic_LinkedIn,objective_platform_traffic_Meta,objective_platform_traffic_TikTok,platform_weekend_LinkedIn_1,platform_weekend_Meta_0,platform_weekend_Meta_1,platform_weekend_TikTok_0,platform_weekend_TikTok_1,obj_mes_app_install_1,obj_mes_app_install_2,obj_mes_app_install_3,obj_mes_awareness_0,obj_mes_awareness_1,obj_mes_awareness_2,obj_mes_awareness_3,obj_mes_conversions_0,obj_mes_conversions_1,obj_mes_conversions_2,obj_mes_conversions_3,obj_mes_engagement_0,obj_mes_engagement_1,obj_mes_engagement_2,obj_mes_engagement_3,obj_mes_traffic_0,obj_mes_traffic_1,obj_mes_traffic_2,obj_mes_traffic_3,duration_obj_muito_curto_awareness,duration_obj_muito_curto_conversions,duration_obj_muito_curto_engagement,duration_obj_muito_curto_traffic,porcentagem_assistida,receita_x_click,custo_x_conversao,ctr_x_roas,engagement_rate_x_ctr,completude_criativa,target_audience_age_cat,text_density_cat,category_App Install,category_Branding,category_E-commerce,category_Lead Gen,category_SaaS,fl_replay,avg_watch_time_s,has_hook_Meta,has_face_TikTok,text_density_horizontal_Meta,impressions_cat,best_pos_mes_obj,is_best_moment,conv_rate,custo_x_plataforma,klike_score
0,0.0,0.0,1.0,1.0,0.3998484848484849,39.0,0.0395,0.3026563803007849,0.4879378679104662,0.4384882132016642,0.6688243976304709,0.5076295367561952,0.2091039609871936,0.3106840273195994,0.613629443393697,0.4230821450922018,0.2560821530839658,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.4857873846714311,0.4494975308140461,0.010962205330041604,0.25961566120273916,0.02423836301405103,2,2,1,0,0,1,0,0,1,0.2091039609871936,0,1,0,1,2,1,152.49061419550262,1.0606625895725361,67.3
1,0.0,0.0,1.0,0.0,0.55,184.0,0.0025,0.2986288897063565,0.5545471392432038,0.4828584593380976,0.6818186194613581,0.7183771771754853,0.3165014844653345,0.4099579722742638,0.9999999999999998,0.3740841383837821,0.2214195791810471,0,1,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2952797771764173,0.43859629743571893,0.002610045726151879,0.37408413838378207,0.0024999999999999996,1,1,0,1,0,0,0,0,1,0.3165014844653345,1,0,0,1,3,1,148.52522779741022,0.9817691908936217,44.0
0,1.0,1.0,1.0,0.0,0.52,216.0,0.0323,0.4376847260315002,0.6155709208092159,0.5352992463061059,0.638742487139542,0.740331809522251,0.4263140302292095,0.3373938557309663,0.6340778435685587,0.2815364333932372,0.2169683330036793,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7914209521782924,0.39536641747649504,0.0024668168032539444,0.178516014571967,0.020480714347264447,3,0,1,1,0,0,0,0,0,0.3373938557309663,1,0,0,2,2,0,119.19988194001502,1.0883941199918539,80.4
0,1.0,1.0,1.0,1.0,0.3998484848484849,36.0,0.0059,0.3310941357693229,0.5773236862313003,0.6220460328060429,0.6730072877371285,0.4969011891174744,0.6305736140845756,0.8102633142357224,0.9551487779250306,0.1618870774673096,0.5623669048362196,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.2849622885220282,0.4266767142419226,0.016812054940703862,0.15462624420475551,0.005635377789757681,4,1,1,0,0,1,0,0,1,0.6305736140845756,0,0,0,1,2,0,150.65985454164183,1.008792850042029,83.8
0,0.0,1.0,1.0,1.0,0.19,4.0,0.0218,0.3269019207898811,0.2828410591324527,0.230236199716698,0.5457454872151906,0.2214759880580109,0.4263140302292095,0.4257034430292948,0.09719943637408,0.4900043021113819,0.1988859995788576,0,1,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9985677525096079,0.42541941055758076,0.046047239943339605,0.04762814198610074,0.002118947712954944,3,2,1,0,0,0,0,1,0,0.4257034430292948,1,0,0,1,1,1,151.6102511684137,0.4681264315429803,69.9
0,0.0,1.0,1.0,0.0,0.51,1.0,0.0372,0.1041006201257568,0.1966896580460816,0.175273352396972,0.461429891546878,0.095384516232728,0.3165014844653345,0.3758151080705003,0.2685845728855682,0.3656134879594602,0.2475700504203744,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1874039349463532,0.385588601392517,0.087636676198486,0.09819814250479444,0.009991346111343136,2,0,2,0,0,0,0,1,1,0.3165014844653345,0,0,0,0,1,0,132.6114419641751,0.4239700914171036,50.1
1,0.0,1.0,1.0,0.0,0.44,640.0,0.0433,0.6973059499574572,0.859776433859303,0.8017449076087566,0.9456223501101316,0.8893824507058425,0.3750791121991804,0.610370078420178,0.6693893711220013,0.4821981331054146,0.3361382175390544,0,1,0,0,0,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.6273102355431877,0.508460228280143,0.0012507720867531303,0.32277830507563654,0.028984559769582655,2,0,1,0,0,0,1,0,1,0.3750791121991804,1,0,0,3,2,0,120.24803519888412,1.6301432314660618,81.2
0,1.0,1.0,0.0,0.0,0.45,3.0,0.0129,0.3126258411634337,0.251884302482524,0.2898035419204683,0.2710272758103847,0.1907690324654561,0.2481187151268876,0.3712673303785332,0.0810885307535567,0.0300841751931041,0.4252195009442196,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4963294090438424,0.21649546629263547,0.07245088548011708,0.0024394815653414094,0.0010460420467208814,2,0,2,1,0,0,0,0,1,0.2481187151268876,0,0,0,1,2,0,119.19988194001502,0.5892413881686659,32.8
1,1.0,1.0,0.0,1.0,0.78,190.0,0.0057,0.3842282570633166,0.6325077514135911,0.5841508011978507,0.6284462944936142,0.7227693830501174,0.1177612438686697,0.2934662785404597,0.9999999999999998,0.1368598067269499,0.2972104106179312,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4920446566252363,0.3849576174749808,0.0030583811581039303,0.13685980672694986,0.005699999999999999,3,2,0,1,0,0,0,0,1,0.1177612438686697,0,0,0,1,3,0,131.5284760468413,1.187721263572829,52.9
0,0.0,1.0,0.0,0.0,0.22,3.0,0.0065,0.2063971095900576,0.2133413689316664,0.2379093663129441,0.638742487139542,0.1907690324654561,0.3165014844653345,0.3890676428833122,0.1416892773618986,0.2861807770009731,0.3730891218449679,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2292758864640512,0.5264326293448213,0.059477341578236025,0.04054874748813453,0.0009209803028523408,1,2,0,0,0,1,0,0,1,0.3165014844653345,0,0,0,0,2,1,178.30034893656824,0.4837278534816476,33.7
0,0.0,1.0,0.0,1.0,0.22,23.0,0.0653,0.2802938275877424,0.3919353215008008,0.3528408074649419,0.6202843675991334,0.4373344300764866,0.2481187151268876,0.1719384343024204,0.3517611315834608,0.4557872490688655,0.2560821530839658,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6929684212434007,0.44562729174106713,0.014701700311039246,0.1603282384937768,0.022970001892399988,2,2,1,0,0,1,0,0,0,0.1719384343024204,0,1,0,0,2,1,152.49061419550262,0.8534894058383996,63.0
0,0.0,1.0,0.0,1.0,0.8600999999999999,0.0,0.0105,0.3225563674792129,0.03459927650103,0.0,0.0,0.0,0.5841830731863741,0.2624328662659755,0.0,0.0,0.1010508113653598,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.44923052089571686,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1,0,0,0.2624328662659755,0,1,0,1,2,0,120.24803519888412,0.0,34.9
1,1.0,0.0,1.0,0.0,0.09,187.0,0.0163,0.4241473347878248,0.6688959447142504,0.5453899767895243,0.9153029542257516,0.720590802954432,0.6449380735545384,0.6287325247827956,0.9999999999999998,0.9845125197844432,0.1417762034136628,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9748727057119968,0.5484481864340982,0.0029010105148378953,0.984512519784443,0.016299999999999995,2,1,1,0,0,0,0,1,0,0.6287325247827956,0,0,0,2,2,0,150.65985454164183,1.3192481067727972,76.5
0,0.0,1.0,1.0,0.0,0.27,80.0,0.0158,0.6086988613120903,0.7029702101113497,0.541672129095675,0.7630123183704479,0.6047235255132096,0.1177612438686697,0.2752251080257032,0.3849143273295108,0.4830741553439074,0.0851714218279337,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.3371450486090413,0.44804795400417363,0.006687310235749074,0.18594216355447174,0.006081646371806271,2,1,1,0,0,0,1,0,1,0.1177612438686697,0,0,0,3,2,0,138.71933433436814,1.3102549757287458,74.9
0,1.0,1.0,1.0,1.0,0.07,29.0,0.0041,0.1859702548116928,0.4097413431250191,0.4169416407381685,0.5875467494563605,0.4680413856690414,0.2481187151268876,0.3162151567748104,0.7482338518738122,0.2639581596805005,0.3838182077734878,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2744510490194112,0.416776277663764,0.013898054691272282,0.19750243055126368,0.0030677587926826303,4,2,0,0,0,1,0,0,1,0.2481187151268876,1,0,0,0,2,0,138.71933433436814,0.8477441978307569,67.1
0,1.0,1.0,0.0,1.0,0.18,103.0,0.0243,0.6835358935827491,0.7932366849329613,0.8928446803064718,0.8352143649634123,0.6391182010614448,0.7866845508741805,0.7839518887090726,0.453571519630127,0.1248622452550965,0.8666557110853945,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9965263558791496,0.4657580184372796,0.008585045002946844,0.05663395832478373,0.011021787927012085,3,0,1,0,0,0,0,1,0,0.7839518887090726,0,0,0,3,2,0,138.71933433436814,1.4479560710775745,72.3
1,1.0,0.0,0.0,1.0,0.41,175.0,0.0375,0.5339665520450838,0.6616561816121302,0.5566980655787508,0.8416907257163043,0.7115142763148342,0.165975151211987,0.1246188957531989,0.469593713792322,0.6977612414606232,0.1756323767008198,0,0,1,0,0,1,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.750828632136825,0.5065372337734153,0.003163057190788357,0.3276642927178352,0.017609764267212075,2,1,1,0,0,0,1,0,0,0.1246188957531989,0,1,0,2,2,0,178.0728676359885,1.346601331733444,75.6
0,0.0,0.0,1.0,1.0,0.32,7.0,0.0739,0.269267043034606,0.2533786907437571,0.2018526094807218,0.5405819966842956,0.2861535486981841,0.2481187151268876,0.3373938557309663,0.12130068075745,0.5342526480848762,0.1942943346236776,0,0,1,0,0,1,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.3598081690791584,0.4312998143948924,0.025231576185090226,0.06480520990916584,0.008964120307975554,2,0,1,0,0,1,0,0,1,0.2481187151268876,0,1,0,0,2,0,119.19988194001502,0.4882628655409971,58.8
0,1.0,1.0,1.0,1.0,0.08,36.0,0.0063,0.2212477546057214,0.4605595921857832,0.4337690591535123,0.6374352829236567,0.4969011891174744,0.6305736140845756,0.5651459021336878,0.8514177710078185,0.3493152649008512,0.3051643311133461,1,0,0,0,1,0,0,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8962409614207036,0.4364322320938035,0.011723488085230063,0.29741322422088834,0.005363931957349256,4,2,0,0,0,1,0,0,0,0.5651459021336878,0,0,0,0,2,0,138.71933433436814,0.7034577866682767,67.3
0,0.0,0.0,0.0,0.0,0.54,8.0,0.0142,0.4369638061059149,0.275386916239919,0.2146820710889435,0.3625873738855859,0.3023617627566048,0.4718436978551205,0.5120884511106004,0.0244245027394578,0.1297108604043041,0.1803429205326551,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0852925522549568,0.28429598051277005,0.023853563454327056,0.003168123265282354,0.0003468279389003008,0,0,0,1,0,0,0,0,1,0.4718436978551205,0,0,0,2,2,0,119.19988194001502,0.43650108878962196,17.6
0,1.0,1.0,0.0,0.0,0.44,124.0,0.0227,0.5099215724838417,0.6510412573035267,0.5822557325041313,0.722952265683637,0.6644279641740329,0.3750791121991804,0.4257034430292948,0.509845215243605,0.3056214777077546,0.2518385464176398,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.1349697415387692,0.43787655970775646,0.00465804586003305,0.15581964808497878,0.011573486386029836,2,1,1,0,0,1,0,0,1,0.3750791121991804,0,0,0,2,2,0,125.02711288933656,1.1838681260288142,56.9
0,0.0,1.0,1.0,0.0,0.56,195.0,0.0688,0.5029137466977569,0.7406687271052201,0.595042641184145,0.6612126206146225,0.7263254147335212,0.4718436978551205,0.6287325247827956,0.9999999999999998,0.1726958256709362,0.116591113156565,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3325016899470126,0.37986126269657133,0.00303593184277625,0.17269582567093616,0.06879999999999999,2,0,0,1,0,0,0,0,1,0.4718436978551205,0,0,0,2,3,0,122.64707614211898,1.439353327415874,61.0
0,0.0,0.0,1.0,0.0,0.29,19.0,0.0166,0.3334799995814408,0.4638536819748072,0.4564229381228826,0.6221539105446449,0.412245020523467,0.5318551102075443,0.4880000680034706,0.4200225304442235,0.2784055184259145,0.3585331070062331,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9175432531108703,0.4250109954331844,0.02282114690614413,0.1169365903388885,0.00697237400537411,1,1,0,0,0,0,1,0,0,0.4880000680034706,1,0,0,1,2,0,178.0728676359885,0.928019319119831,53.8
0,1.0,0.0,0.0,0.0,0.41,2.0,0.0272,1.0000000000000002,0.423096092970583,0.3438910266915915,0.0,0.1511808813783024,0.4263140302292095,0.1805860309272602,0.0678809265929825,0.0,0.1756323767008198,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4235986107005847,0.0,0.1146303422305305,0.0,0.001846361203329124,1,0,2,0,1,0,0,0,0,0.1805860309272602,0,0,0,3,2,0,120.24803519888412,0.8318407106959317,26.6
1,0.0,1.0,1.0,0.0,0.59,245.0,0.069,0.6486012330614566,0.8119113556882229,0.6977222868362805,0.8930579589022484,0.7575929037632088,0.2091039609871936,0.4058920932363437,0.6531125301995477,0.5439399950352211,0.1896735160449528,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.94110188692792,0.492881705332122,0.002836269458684067,0.35525402643418263,0.0450647645837688,2,0,0,0,0,0,1,0,1,0.2091039609871936,0,0,0,3,2,0,138.71933433436814,1.6877259303156846,68.8
0,0.0,1.0,0.0,0.0,0.16,3.0,0.013,0.0741849485667263,0.2103628541397323,0.1287339428668439,0.5191770807575907,0.1907690324654561,0.0631008239232622,0.451452490125543,0.368003463138951,0.6301175346610434,0.1267699711270626,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.154462684584923,0.42894333627463876,0.03218348571671097,0.23188543493984196,0.0047840450208063625,1,1,1,0,0,0,0,1,1,0.0631008239232622,0,0,0,0,2,1,178.30034893656824,0.3113955474653368,59.0
0,0.0,1.0,1.0,0.0,0.33,10.0,0.0107,0.439116737131334,0.4742646718168154,0.4297913636610329,0.6360355026092905,0.329976211383922,0.987722337764927,0.8405156603772489,0.2154938677669472,0.353144495384432,0.2644958477315509,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8509635028394866,0.43142558779860735,0.039071942151002986,0.07610047319099808,0.002305784385106335,2,0,1,0,0,0,0,1,0,0.8405156603772489,1,0,0,2,2,0,138.71933433436814,0.873870823207645,63.7
0,0.0,1.0,0.0,0.0,0.12,2.0,0.0158,0.4978170656435714,0.264804426107484,0.182605382681267,0.4574757088021204,0.1511808813783024,0.5841830731863741,0.3712673303785332,7.411256245634656e-06,0.3428383689299549,0.1368084265734891,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6355325024285433,0.36169679624701423,0.060868460893755666,2.5408630029753266e-06,1.1709784868102756e-07,1,0,0,0,0,0,1,0,0,0.3712673303785332,0,0,0,2,2,1,151.2290729417251,0.37128134620145137,28.6
0,1.0,0.0,0.0,0.0,0.37,7.0,0.0124,0.406964260372965,0.5040924545344536,0.3452037196086783,0.0,0.2861535486981841,0.165975151211987,0.3666511624936607,0.3432727985759096,0.0,0.0579106887695186,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.2090726221141743,0.0,0.04315046495108479,0.0,0.004256582702341279,1,1,1,0,1,0,0,0,1,0.165975151211987,0,0,0,1,1,0,148.34369440337383,0.8350159939232381,48.7
0,0.0,1.0,0.0,1.0,0.77,25.0,0.0306,0.459744572854289,0.5680131728808453,0.4731391898404881,0.747866348740078,0.4483491685959887,0.3468372190039189,0.4099579722742638,0.3870254898689986,0.5835024360367006,0.1756323767008198,0,1,0,0,1,0,0,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1819895611307842,0.47695157264913424,0.01819766114771108,0.22583031614685806,0.011842979989991356,2,2,0,0,0,0,0,1,1,0.3468372190039189,0,0,0,2,2,1,178.30034893656824,0.9620075419751675,66.5
0,0.0,1.0,1.0,0.0,0.55,88.0,0.0174,0.70174119459727,0.6384148470683426,0.6122402678205265,0.8455081666605585,0.6176847005648342,0.7965487652965625,0.7403916096534255,0.1118155531885589,0.5828456255346717,1.0,0,1,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9294994128548688,0.5160525541949572,0.006879104132814905,0.06517120604269097,0.0019455906254809247,2,1,2,0,0,0,0,1,0,0.7403916096534255,1,0,1,3,2,1,178.30034893656824,1.2448340103528706,48.1
1,0.0,1.0,1.0,0.0,0.12,5.0,0.0311,0.2578569317599741,0.5174356948950054,0.4536805135821676,0.0,0.2465653976110304,0.2091039609871936,0.4099579722742638,0.9999999999999998,0.0,0.2302412202974219,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.9605461816161929,0.0,0.07561341893036126,0.0,0.031099999999999992,2,1,1,0,1,0,0,0,1,0.2091039609871936,1,0,0,0,2,1,151.2290729417251,0.9224433001636438,71.4
0,0.0,1.0,0.0,0.0,0.22,412.0,0.0022,0.7167717226330219,0.7764925735644528,0.7491138296532391,0.8639650993215632,0.8288912525672321,0.0631008239232622,0.1538762025158933,0.3184597963333286,0.3619193299011853,0.3978819590540929,0,1,0,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.4385767561929823,0.4863319510466942,0.0018138349386276978,0.11525675608942623,0.000700611551933323,1,3,1,0,0,1,0,0,1,0.0631008239232622,0,0,0,3,2,0,125.02711288933656,1.5231313943097262,47.4
1,1.0,1.0,1.0,1.0,0.66,122.0,0.0107,0.3975700914785531,0.6246807208502436,0.5707636045892668,0.8867280376558483,0.6622083875304807,0.2481187151268876,0.4295167762861377,0.8725434985380154,0.8181826370526074,0.2810369343260831,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7310938276723034,0.5457860281568413,0.0046403545088558274,0.7138999405769413,0.009336215434356764,4,2,0,0,0,0,0,1,1,0.2481187151268876,1,0,0,1,1,1,151.6102511684137,1.1605018229094928,88.2
0,1.0,1.0,1.0,1.0,0.78,10.0,0.0185,0.2902193386784932,0.3822799369209009,0.406257533454505,0.6376607917724316,0.329976211383922,0.8155915052882009,0.9490089072529014,0.304955204785968,0.3994420908683366,0.4252195009442196,0,1,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1635836090734608,0.461310892779688,0.036932503041318634,0.12181194462088882,0.005641671288540408,4,2,1,0,0,0,0,1,1,0.8155915052882009,1,0,0,1,1,0,148.34369440337383,0.8260207980218736,81.5
0,1.0,1.0,1.0,1.0,0.68,2.0,0.0301,0.3557996164734514,0.4539192334902681,0.54506380295343,0.0,0.1511808813783024,1.0,1.0,0.3340661815002489,0.0,0.6847991365993562,1,0,0,0,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.18168793431781002,0.0,0.010055392063157491,4,2,0,0,1,0,0,0,0,1.0,0,0,0,1,1,1,151.6102511684137,0.883948193923432,81.3
0,0.0,1.0,0.0,0.0,0.17,6.0,0.0164,0.3009956871442512,0.3324883090256387,0.3067224647293072,0.638742487139542,0.2677781911340325,0.4718436978551205,0.4816705782033562,0.1888060138167153,0.4976397270459377,0.2728133837635156,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0208265584406577,0.47936066891769763,0.0438174949613296,0.09395737318038173,0.0030964186265941313,1,2,2,0,0,0,0,1,1,0.4718436978551205,0,0,0,1,1,0,132.6114419641751,0.6236416908569423,42.6
0,0.0,1.0,0.0,0.0,0.58,399.0,0.0176,0.8154308746193779,0.9551546968596712,0.8278069571931717,0.9999998350355912,0.8244900410469341,0.3165014844653345,0.4257034430292948,0.613629443393697,0.5919303863595873,0.1942943346236776,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3450282666080857,0.5114683951309685,0.002069517392982929,0.36322591350964956,0.010799878203729067,1,0,0,0,0,0,0,1,1,0.3165014844653345,0,0,0,3,1,0,126.49750977404278,1.6831337441902152,52.2
0,0.0,1.0,0.0,1.0,0.48,12.0,0.0041,0.5308787514087672,0.5645723182575806,0.613010131785928,0.0,0.3529646523632606,0.4928403560678501,0.5747394760236045,0.2277238859344737,0.0,0.5706528745832902,1,0,0,0,1,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1661777874871904,0.0,0.04715462552199446,0.0,0.0009336679323313422,2,3,0,0,1,0,0,0,1,0.4928403560678501,0,0,0,2,1,0,126.49750977404278,0.9941390272346394,41.1
